date,kmtotal,kmopen,pistastotal,pistasopen,espesormin,espesormax,calidadnieve,kmprocessed,pistasprocessed,minprocessed,maxprocessed,idestado,name,Pista_total,Piste_verdi,Piste_blu,Piste_rosse,Piste_nere,Impianti_risalita,Capacità,Quota_max,Quota_min,Snowpark,Area_gare,Slalom,Superpipe,Scii_notte,Area_bambini,Prezzo_skipass,Prezzo_noleggio,Prezzo_scuola,espesor_medio,indice_tecnico
2024-12-16,145.0,57.0,146,46.0,30.0,60.0,Polvo,57.0,46.0,30.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,45.0,0.6275785363285364
2024-12-17,145.0,55.0,146,46.0,30.0,60.0,Polvo,55.0,46.0,30.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,45.0,0.6275785363285364
2024-12-18,145.0,59.0,146,49.0,30.0,60.0,Polvo,59.0,49.0,30.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,45.0,0.6275785363285364
2024-12-19,145.0,56.0,146,47.0,20.0,60.0,Polvo/Primavera,56.0,47.0,20.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,40.0,0.6347213934713936
2024-12-20,145.0,24.0,146,23.0,20.0,60.0,Polvo/Dura,24.0,23.0,20.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,40.0,0.6247213934713935
2024-12-21,145.0,59.0,146,52.0,20.0,60.0,Polvo/Dura,59.0,52.0,20.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,40.0,0.6247213934713935
2024-12-22,145.0,59.0,146,56.0,20.0,60.0,Polvo/Dura,59.0,56.0,20.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,40.0,0.6347213934713936
2024-12-23,145.0,53.0,146,50.0,20.0,60.0,Polvo/Dura,53.0,50.0,20.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,40.0,0.6147213934713935
2024-12-24,145.0,54.0,146,49.0,20.0,60.0,Polvo/Dura,54.0,49.0,20.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,40.0,0.6147213934713935
2024-12-25,145.0,56.0,146,51.0,20.0,60.0,Polvo/Primavera,56.0,51.0,20.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,40.0,0.6247213934713935
2024-12-26,145.0,60.0,146,55.0,20.0,60.0,Polvo/Primavera,60.0,55.0,20.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,40.0,0.6280547268047268
2024-12-27,145.0,59.0,146,55.0,20.0,55.0,Polvo/Dura,59.0,55.0,20.0,55.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,37.5,0.6132928220428221
2024-12-28,145.0,59.0,146,55.0,20.0,55.0,Polvo/Dura,59.0,55.0,20.0,55.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,37.5,0.6132928220428221
2024-12-29,145.0,59.0,146,55.0,20.0,55.0,Polvo/Dura,59.0,55.0,20.0,55.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,37.5,0.6199594887094887
2024-12-30,145.0,59.0,146,54.0,20.0,55.0,Polvo/Dura,59.0,54.0,20.0,55.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,37.5,0.6032928220428221
2024-12-31,145.0,59.0,146,55.0,20.0,55.0,Polvo/Dura,59.0,55.0,20.0,55.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,37.5,0.6032928220428221
2025-01-01,145.0,59.0,146,54.0,20.0,55.0,Polvo/Dura,59.0,54.0,20.0,55.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,37.5,0.6232928220428221
2025-01-02,145.0,59.0,146,54.0,20.0,55.0,Polvo/Dura,59.0,54.0,20.0,55.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,37.5,0.6032928220428221
2025-01-03,145.0,59.0,146,55.0,25.0,60.0,Polvo/Dura,59.0,55.0,25.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,42.5,0.626149964899965
2025-01-04,145.0,61.0,146,57.0,25.0,60.0,Polvo/Dura,61.0,57.0,25.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,42.5,0.626149964899965
2025-01-05,145.0,61.0,146,57.0,25.0,60.0,Polvo/Dura,61.0,57.0,25.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,42.5,0.636149964899965
2025-01-06,145.0,61.0,146,55.0,25.0,60.0,Dura/Húmeda,61.0,55.0,25.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,42.5,0.626149964899965
2025-01-07,145.0,59.0,146,55.0,25.0,60.0,Polvo/Dura,59.0,55.0,25.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,42.5,0.626149964899965
2025-01-08,145.0,60.0,146,56.0,25.0,60.0,Polvo/Dura,60.0,56.0,25.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,42.5,0.636149964899965
2025-01-09,145.0,60.0,146,56.0,30.0,60.0,Polvo/Dura,60.0,56.0,30.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,45.0,0.6275785363285364
2025-01-10,145.0,60.0,146,56.0,30.0,60.0,Polvo/Dura,60.0,56.0,30.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,45.0,0.6275785363285364
2025-01-11,145.0,60.0,146,57.0,30.0,60.0,Polvo/Dura/Húmeda,60.0,57.0,30.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,45.0,0.6575785363285365
2025-01-12,145.0,55.0,146,53.0,30.0,60.0,Dura,55.0,53.0,30.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,45.0,0.6375785363285364
2025-01-13,145.0,61.0,146,58.0,30.0,60.0,Polvo/Dura,61.0,58.0,30.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,45.0,0.6275785363285364
2025-01-14,145.0,61.0,146,57.0,30.0,60.0,Polvo/Dura,61.0,57.0,30.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,45.0,0.6275785363285364
2025-01-15,145.0,63.0,146,61.0,30.0,70.0,Polvo/Dura,63.0,61.0,30.0,70.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,50.0,0.6304356791856792
2025-01-16,145.0,63.0,146,62.0,30.0,70.0,Polvo/Dura,63.0,62.0,30.0,70.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,50.0,0.6404356791856792
2025-01-17,145.0,63.0,146,62.0,40.0,75.0,Polvo/Dura,63.0,62.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6447213934713936
2025-01-18,145.0,67.0,146,66.0,35.0,70.0,Polvo/Dura,67.0,66.0,35.0,70.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,52.5,0.6418642506142507
2025-01-19,145.0,67.0,146,66.0,35.0,70.0,Polvo/Dura,67.0,66.0,35.0,70.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,52.5,0.6418642506142507
2025-01-20,145.0,67.0,146,65.0,35.0,70.0,Polvo/Dura,67.0,65.0,35.0,70.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,52.5,0.6418642506142507
2025-01-21,145.0,69.0,146,67.0,35.0,80.0,Polvo/Dura,69.0,67.0,35.0,80.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6447213934713936
2025-01-22,145.0,69.0,146,67.0,35.0,80.0,Dura/Húmeda,69.0,67.0,35.0,80.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6447213934713936
2025-01-23,145.0,69.0,146,67.0,35.0,80.0,Dura/Húmeda,69.0,67.0,35.0,80.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6447213934713936
2025-01-24,145.0,69.0,146,67.0,35.0,80.0,Polvo/Húmeda,69.0,67.0,35.0,80.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-01-25,145.0,69.0,146,68.0,35.0,65.0,Polvo/Dura,69.0,68.0,35.0,65.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,50.0,0.6404356791856792
2025-01-26,145.0,39.0,146,49.0,35.0,65.0,Polvo/Dura/Húmeda,39.0,49.0,35.0,65.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,50.0,0.6404356791856792
2025-01-27,145.0,54.0,146,55.0,35.0,65.0,Dura/Húmeda,54.0,55.0,35.0,65.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,50.0,0.6604356791856791
2025-01-28,145.0,57.0,146,57.0,30.0,65.0,Dura,57.0,57.0,30.0,65.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,47.5,0.6390071077571078
2025-01-29,145.0,68.0,146,65.0,30.0,65.0,Polvo/Dura,68.0,65.0,30.0,65.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,47.5,0.6390071077571078
2025-01-30,145.0,73.0,146,67.0,30.0,65.0,Polvo/Dura,73.0,67.0,30.0,65.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,47.5,0.6590071077571078
2025-01-31,145.0,73.0,146,67.0,30.0,65.0,Polvo/Dura,73.0,67.0,30.0,65.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,47.5,0.6590071077571078
2025-02-01,145.0,75.0,146,71.0,30.0,65.0,Polvo/Dura,75.0,71.0,30.0,65.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,47.5,0.6590071077571078
2025-02-02,145.0,75.0,146,72.0,30.0,65.0,Polvo/Dura,75.0,72.0,30.0,65.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,47.5,0.6590071077571078
2025-02-03,145.0,75.0,146,71.0,30.0,65.0,Polvo/Dura,75.0,71.0,30.0,65.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,47.5,0.6590071077571078
2025-02-04,145.0,75.0,146,71.0,30.0,65.0,Polvo/Dura,75.0,71.0,30.0,65.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,47.5,0.6590071077571078
2025-02-05,145.0,75.0,146,71.0,30.0,65.0,Polvo/Dura,75.0,71.0,30.0,65.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,47.5,0.6456737744237744
2025-02-06,145.0,75.0,146,71.0,30.0,65.0,Polvo/Dura,75.0,71.0,30.0,65.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,47.5,0.6590071077571078
2025-02-07,145.0,76.0,146,72.0,30.0,65.0,Polvo/Dura,76.0,72.0,30.0,65.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,47.5,0.6590071077571078
2025-02-08,145.0,76.0,146,73.0,40.0,85.0,Polvo,76.0,73.0,40.0,85.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,62.5,0.6375785363285363
2025-02-09,145.0,78.0,146,75.0,40.0,85.0,Polvo,78.0,75.0,40.0,85.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,62.5,0.6675785363285363
2025-02-10,145.0,85.0,146,80.0,40.0,75.0,Polvo,85.0,80.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-11,145.0,84.0,146,78.0,40.0,75.0,Polvo/Húmeda,84.0,78.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-12,145.0,82.0,146,77.0,40.0,75.0,Polvo/Húmeda,82.0,77.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-13,145.0,82.0,146,77.0,40.0,75.0,Polvo/Dura,82.0,77.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-14,145.0,88.0,146,78.0,40.0,75.0,Polvo/Dura/Húmeda,88.0,78.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-15,145.0,91.0,146,83.0,40.0,75.0,Polvo/Dura,91.0,83.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-16,145.0,88.0,146,79.0,40.0,75.0,Polvo/Dura/Primavera,88.0,79.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-17,145.0,80.0,146,76.0,40.0,75.0,Polvo/Primavera,80.0,76.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-18,145.0,80.0,146,75.0,40.0,75.0,Polvo/Dura/Primavera,80.0,75.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-19,145.0,80.0,146,75.0,40.0,75.0,Polvo/Primavera,80.0,75.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-20,145.0,80.0,146,75.0,40.0,75.0,Polvo/Primavera,80.0,75.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-21,145.0,80.0,146,75.0,40.0,75.0,Dura/Primavera,80.0,75.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-22,145.0,86.0,146,76.0,40.0,75.0,Polvo/Dura/Húmeda/Primavera,86.0,76.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-23,145.0,86.0,146,76.0,40.0,75.0,Polvo/Dura,86.0,76.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-24,145.0,80.0,146,74.0,40.0,75.0,Polvo/Dura,80.0,74.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-25,145.0,80.0,146,74.0,40.0,75.0,Dura/Primavera,80.0,74.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-26,145.0,80.0,146,74.0,40.0,75.0,Polvo/Dura,80.0,74.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-27,145.0,79.0,146,73.0,40.0,75.0,Polvo/Dura,79.0,73.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-02-28,145.0,79.0,146,73.0,40.0,75.0,Polvo/Dura,79.0,73.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-03-01,145.0,86.0,146,76.0,40.0,75.0,Polvo/Dura,86.0,76.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-03-02,145.0,85.0,146,76.0,40.0,75.0,Polvo/Dura,85.0,76.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-03-03,145.0,83.0,146,76.0,40.0,85.0,Polvo/Primavera,83.0,76.0,40.0,85.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,62.5,0.6675785363285363
2025-03-04,145.0,84.0,146,80.0,40.0,85.0,Polvo/Húmeda,84.0,80.0,40.0,85.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,62.5,0.6675785363285363
2025-03-05,145.0,84.0,146,79.0,40.0,85.0,Polvo/Primavera,84.0,79.0,40.0,85.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,62.5,0.6175785363285363
2025-03-06,145.0,84.0,146,79.0,40.0,85.0,Polvo/Primavera,84.0,79.0,40.0,85.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,62.5,0.6175785363285363
2025-03-07,145.0,84.0,146,79.0,40.0,85.0,Polvo/Primavera,84.0,79.0,40.0,85.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,62.5,0.6175785363285363
2025-03-08,145.0,90.0,146,82.0,30.0,85.0,Húmeda,90.0,82.0,30.0,85.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-03-09,145.0,59.0,146,57.0,30.0,85.0,Húmeda,59.0,57.0,30.0,85.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6647213934713936
2025-03-10,145.0,63.0,146,63.0,30.0,135.0,Polvo/Primavera,63.0,63.0,30.0,135.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,82.5,0.6290071077571078
2025-03-11,145.0,82.0,146,76.0,30.0,135.0,Polvo/Primavera,82.0,76.0,30.0,135.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,82.5,0.6790071077571078
2025-03-12,145.0,109.0,146,105.0,30.0,135.0,Polvo/Primavera,109.0,105.0,30.0,135.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,82.5,0.6790071077571078
2025-03-13,145.0,113.0,146,109.0,30.0,135.0,Polvo,113.0,109.0,30.0,135.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,82.5,0.6790071077571078
2025-03-14,145.0,111.0,146,106.0,30.0,135.0,Polvo,111.0,106.0,30.0,135.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,82.5,0.6790071077571078
2025-03-15,145.0,135.0,146,123.0,40.0,140.0,Polvo,135.0,123.0,40.0,140.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,90.0,0.6832928220428222
2025-03-16,145.0,140.0,146,131.0,40.0,140.0,Polvo,140.0,131.0,40.0,140.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,90.0,0.6832928220428222
2025-03-17,145.0,140.0,146,129.0,40.0,155.0,Polvo,140.0,129.0,40.0,155.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,97.5,0.6875785363285364
2025-03-18,145.0,142.0,146,136.0,50.0,155.0,Polvo,142.0,136.0,50.0,155.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,102.5,0.6904356791856793
2025-03-19,145.0,139.0,146,130.0,50.0,155.0,Polvo/Húmeda,139.0,130.0,50.0,155.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,102.5,0.6904356791856793
2025-03-20,145.0,85.0,146,90.0,40.0,160.0,Dura/Húmeda,85.0,90.0,40.0,160.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,100.0,0.6890071077571078
2025-03-21,145.0,19.0,146,26.0,40.0,160.0,Dura/Húmeda,19.0,26.0,40.0,160.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,100.0,0.6890071077571078
2025-03-22,145.0,77.0,146,88.0,30.0,160.0,Húmeda,77.0,88.0,30.0,160.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,95.0,0.6861499648999649
2025-03-23,145.0,85.0,146,86.0,40.0,160.0,Polvo,85.0,86.0,40.0,160.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,100.0,0.6890071077571078
2025-03-24,145.0,131.0,146,111.0,40.0,160.0,Polvo/Húmeda,131.0,111.0,40.0,160.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,100.0,0.6890071077571078
2025-03-25,145.0,131.0,146,114.0,40.0,160.0,Polvo/Primavera,131.0,114.0,40.0,160.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,100.0,0.6890071077571078
2025-03-26,145.0,131.0,146,116.0,40.0,160.0,Polvo/Primavera,131.0,116.0,40.0,160.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,100.0,0.6890071077571078
2025-03-27,145.0,130.0,146,115.0,40.0,160.0,Polvo/Primavera,130.0,115.0,40.0,160.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,100.0,0.6890071077571078
2025-03-28,145.0,126.0,146,112.0,40.0,160.0,Polvo/Primavera,126.0,112.0,40.0,160.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,100.0,0.6890071077571078
2025-03-29,145.0,50.0,146,52.0,35.0,160.0,Polvo/Primavera,50.0,52.0,35.0,160.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,97.5,0.6875785363285364
2025-03-30,145.0,120.0,146,110.0,35.0,140.0,Polvo/Primavera,120.0,110.0,35.0,140.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,87.5,0.6818642506142507
2025-03-31,145.0,114.0,146,108.0,30.0,140.0,Dura/Primavera,114.0,108.0,30.0,140.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,85.0,0.6804356791856793
2025-04-01,145.0,111.0,146,106.0,30.0,140.0,Dura/Primavera,111.0,106.0,30.0,140.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,85.0,0.6804356791856793
2025-04-02,145.0,111.0,146,106.0,30.0,140.0,Dura/Húmeda,111.0,106.0,30.0,140.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,85.0,0.6304356791856792
2025-04-03,145.0,109.0,146,97.0,30.0,140.0,Dura/Húmeda,109.0,97.0,30.0,140.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,85.0,0.6804356791856793
2025-04-04,145.0,87.0,146,75.0,30.0,140.0,Dura/Primavera,87.0,75.0,30.0,140.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,85.0,0.6804356791856793
2025-04-05,145.0,102.0,146,94.0,30.0,140.0,Dura/Primavera,102.0,94.0,30.0,140.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,85.0,0.6804356791856793
2025-04-06,145.0,97.0,146,85.0,30.0,140.0,Dura/Primavera,97.0,85.0,30.0,140.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,85.0,0.6304356791856792
2025-04-07,145.0,94.0,146,80.0,30.0,140.0,Dura/Primavera,94.0,80.0,30.0,140.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,85.0,0.6304356791856792
2025-04-08,145.0,94.0,146,81.0,30.0,140.0,Dura/Primavera,94.0,81.0,30.0,140.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,85.0,0.6804356791856793
2025-04-09,145.0,91.0,146,76.0,30.0,140.0,Dura/Primavera,91.0,76.0,30.0,140.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,85.0,0.6804356791856793
